author;message;like_count;time
@jeffmesquita8237;Chamou de arregão, apanhou e no final foi chorar. 😂😂😂😂😂 Todo bolsonarista é assim, arrega no final.;1;2024-09-16T17:08:36Z
@samuelsantospedrosa;Viva ao brasil 🎉🥳🇧🇷;0;2024-09-16T17:08:28Z
@Pluvi-FM;Vergonha de ser paulista... Baixo nível dos políticos reflete a cultura do Estado da bala.;0;2024-09-16T17:01:48Z
@SuperKaraioJin;momento em q ele descobriu q é mais facil tomar uma cadeirada de um velho gordo do q fazer uma paraplégica ficar em pé kkkkk 🙏🙏🙏;0;2024-09-16T16:59:11Z
@luizeduardocoelho;Esse Marçal mereceu.Ele é tão cretini, quanto o Bolsonaro.;0;2024-09-16T16:56:40Z
@raulbarros8077;Receba a inteligencia 😂;0;2024-09-16T16:54:49Z
@allysonfideles377;Pediu contato o contato veio kkkkkk;1;2024-09-16T16:46:09Z
@evandroribeiromachado4857;Datena me representa 😂.  Eu voto na cadeia;1;2024-09-16T16:44:07Z
@thiagotavares2547;Datena: seu desejo é uma ordem;0;2024-09-16T16:43:23Z
@PTransportes;Se acerta em cheio a cadeira Marçal passaria o Corinthians em pontos ! Kkkkkkk;0;2024-09-16T16:37:58Z
@JoãoFernando-c1j;Não julgo 😅 eu faria pior😅😅😅;0;2024-09-16T16:12:27Z
@Heleniceneves;O debate serviu pra mostrar que nenhum dos dois serve pra representar o povo.;1;2024-09-16T16:09:11Z
@guilhermerssg;A política é muito maravilhosa hahaha;0;2024-09-16T16:07:30Z
@joedir100;Gostei merecia muito mas;0;2024-09-16T16:07:28Z
@Heleniceneves;Isso acontece pq nenhum dos dois tem ideais e propostas para ajudar unicamente o povo. Olham pro próprio umbigo . Os dois provaram que não têm competência  pra representar o povo .;0;2024-09-16T16:06:22Z
@CassianoGil-c7g;Com certeza vai pra lista de retrospectiva de memes 2024;0;2024-09-16T16:05:31Z
@yanke5394;M: – Você não é homem pra fazer isso.D: –Olha, vai a cadeira 00:21;1;2024-09-16T16:01:19Z
@misteriodomonasterio3306;Quem nunca teve essa vontade?;1;2024-09-16T15:56:37Z
@jhonatanalves5586;Kkkkkkkkkkkk;0;2024-09-16T15:54:38Z
@nelsinhofontes9559;MMMMMMMMMM;0;2024-09-16T15:44:16Z
@douglasvlellis;kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;0;2024-09-16T15:41:53Z
@miluliciano5559;E o HOSPITAL SIRIO LIBANÊS participando de toda esta farsa deste LAMAÇAL M DE MENTIROSO;2;2024-09-16T15:41:24Z
@PedroHenrique-ep9mg;Absolutamente  cinema 🎉🎉🎉;0;2024-09-16T15:40:19Z
@murielitestoni4601;Que injusto, uma cadeira? Porque não uma mesa de pedra?;1;2024-09-16T15:38:03Z
@PauloFerreira-cj2tt;Se fosse ao contrário Marçal estaria preso e ficaria inesquecível por 30 anos no mínimo.;0;2024-09-16T15:36:36Z
@cristinaeriksson2454;Só rindo😂😂😂😂😂😂😂;0;2024-09-16T15:36:01Z
@AdailsonSousa-d2z;A falta de controle do Datena revela   o  tipo de prefeito que  ele séria pra vocês  que tão batendo palma pra ele  .😂😂;0;2024-09-16T15:34:28Z
@AdailsonSousa-d2z;U burro da coice porque ele não sabe falar ,Quem não se garante  no debate apela MESMO    Band arregao kkkk;0;2024-09-16T15:31:39Z
@PAIN_R7;Isso é a política do Brasil? Lamentável esse ato. Prova que dapena não tem capacidade cognitiva de ser prefeito, que exemplo de bosta ele deu;0;2024-09-16T15:28:25Z
@LaughLagoonTV913;Kkkkkkk;0;2024-09-16T15:28:06Z
@isaias_de_lima_azv;caba doido da peste;0;2024-09-16T15:27:01Z
@Wafflescy;mereceu 💋;0;2024-09-16T15:09:25Z
@JoseEduardo-vu6tw;A violência verbal de Marçal geral a violência física de Datena.  Este é o país que Bolsonaro cria.  Desta vez estou do lado de Datena.;0;2024-09-16T15:07:25Z
@jutorslivoliveira8096;Processo arquivado pelo Ministério Público por falta de provas, claro sempre. Processo arquivado o suspeito é agressivo e é amigo de policiais, arquive-se imediatamente. Cale-se assuma o ônus da agressão física e psicológica diz a Justiça e o agressor. A pergunta é: a vítima ainda está viva? Recebeu o seu quinhão?;0;2024-09-16T15:02:55Z
@JoseEduardo-vu6tw;DATENA,  você é o herói e devia fazer mais vezes isso!!!!;0;2024-09-16T15:01:14Z
@JoseEduardo-vu6tw;Adorei!!!!    Agora sim!!!;0;2024-09-16T15:00:13Z
@jonathansillv4422;Deveria dar mais uma nesse safado dos infern0;0;2024-09-16T14:55:32Z
@dilmerfilosofo;Obrigado Datena!;0;2024-09-16T14:52:42Z
@caps8549;Marçal, não respeita adversário, aliás, todos eles, mais Marçal provoca  o tempo inteiro seus adversários, bem merecido a cadeirada na cabeça, feio tudo isso, mais merecido,  confundido  virilidade com campanha eleitoral.;0;2024-09-16T14:50:41Z
@Joao-ux8dl;Se marçal tivesse reagido seria um prato cheio pra oposição cancelar sua candidatura 😅😅 mas agora  vão fazer o M😅😅;0;2024-09-16T14:50:04Z
@andrenerd;Quando não se tem argumento parte para agressão fisica.;0;2024-09-16T14:48:50Z
@ikillbotspt6290;Lance os comercias pff;0;2024-09-16T14:47:36Z
@byangelo25;O homem tolo é uma tristeza Datena certeza que faz isso em casa, e em todo lugar o homem da violência.;0;2024-09-16T14:46:59Z
@uiltonsilva7842;Coisas do Brasil: Imagina dois maluco total querendo ser Prefeito de São Paulo. Quando acabar o maluco sou eu...;0;2024-09-16T14:46:12Z
@sucodefruta2026;Não é o herói que eu queria mas o que precisava kkkkkkk;0;2024-09-16T14:42:10Z
@DaviAlmeida-ep7vu;Nossa o datena bateu com as ponta da cadeira nas costas do Marçal 😮;0;2024-09-16T14:36:15Z
@elizeusouza4217;E ' Vai Curinthia ' , isso faz parte do nosso mundão sujo e de pessoas desprovidas de ética e capacidade intelectual para fazer parte da politica democratica Brasileira, o que se viu aí se vê no transito, nos bares e pancadoes por ai a fora, mediocres.;0;2024-09-16T14:35:04Z
@fernandafernandinha3345;Esse Pablo é muito folgadoooo bem feito kkkkkk😂😂😂😂;0;2024-09-16T14:30:31Z
@MoseisSantos-e9m;😅😅😅baracaomoises;0;2024-09-16T14:27:38Z
@LeandroSantos-rg8iz;Tirei o chapéu Datena esse mostro que e foda 😅 vai lá e fazTambém o mala pediu 😂😂😂;0;2024-09-16T14:24:35Z
