author;message;like_count;time
@rubensjosecandido2852;Debate de auto nível, impressionante. Quando pensamos que já chegamos ao fundo do poço, nos deparamos com a conclusão de que para chegar no final desse abismo ainda falta muito. Brasil está caminhando ladeira a baixo.... Deprimente e lamentável . Como levar um País desse à sério e como acreditar nesses 'políticos' que aí estão e os que pretendem entrar para essa podridão????;0;2024-09-16T19:19:42Z
@DeilaneMariadeSousaRocha;Vcs dois deveriam ser expulso da política em geral,  que vergonha para sociedade ter esses tipos de candidatos.   Que deveriam está discutindo melhorias para cidades. Estão resolvendo problemas pessoais,  que vergonha.;0;2024-09-16T19:08:17Z
@adcunsaid3027;Datena cometeu suicídio político !!!;0;2024-09-16T18:44:19Z
@Ezz2605R;Bom ele disse que ele 'NÃO ERA HOMEM' e que não tinha coragem... O Datena foi lá e deu uma cadeirada em cheio...😂😂😂😂😂Muito Satisfatório por sinal kkkkkkk 🤭🤣Pessoal SÓ criticando, MAS POR MENOS QUE ISSO QUALQUER UM DESSES IA SAIR NA MÃO COM QUEM PROVOCOU...FALAM DA REAÇÃO DELE, MAS NÃO TEM UM QUE NÃO FIZESSE O MESMO... Nem adianta dizer que não;0;2024-09-16T18:28:55Z
@DiegoCapivara99;resumo de paulista tudo mesma corja;0;2024-09-16T18:26:05Z
@lovemaze940;Kkkkkkkkkkkkkkkkkkkk;0;2024-09-16T18:24:39Z
@meneses123ful;É TRETAAAAA!!!;0;2024-09-16T18:21:11Z
@debbinha_2024;Pessoas sem escrúpulos e fracas sempre justificam e ainda batem palma pra agressor. É assim que começa... Sempre a pessoa agredida é que está errada... que demais! Quando agredirem você, espero que você também apoie o agressor, porque você deve ter feito alguma coisa de errado que justifique você apanhar.;0;2024-09-16T18:19:46Z
@debbinha_2024;kkkkkkkkkkkkkkkkk que piada! Uma pessoa que não consegue ter autocontrole diante das câmeras, como vai ter controle pra governar uma das maiores cidades do mundo? Tem que rir pra não chorar! kkkkkkkkk tinha que ser Brasil isso...;0;2024-09-16T18:15:46Z
@suzanaalmeida8168;😂😂😂😂😂😂😂😂😂😂;0;2024-09-16T18:14:51Z
@cidaribeiro6505;😂😂😂😂😂 Datena mostrou que sabe lidar com jacaré 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 cadeirada nele;1;2024-09-16T18:10:47Z
@ralfalmerac;E AÍ, TOMOU? PARMALAT;0;2024-09-16T17:59:13Z
@jorgegomes2333;o futuro do brasil 🤣🤣🤣🤣;0;2024-09-16T17:56:15Z
@wellington_ferreira88;Queria ver uma cadeirada do Datena com bastante força na cabeça do Boulos kkkkkkkkkkkk;0;2024-09-16T17:53:26Z
@helderfernandes9391;Jornalista covarde;0;2024-09-16T17:41:53Z
@MariaSousa-xo3cv;Falta de respeito com os telespectadores,pessoas de baixo nível;0;2024-09-16T17:39:17Z
@vovoninja;atee a mulher dos surdinhos ficou sem palavras.;0;2024-09-16T17:38:15Z
@jonaselias9799;A candidatura do candidato M deve ser abolida se ele não tem amor a propria vida alguém do TSE deveria impugnar a sua candidatura. Ele só quer promover o caos pois segundo ele o povo de São Paulo é atrasado e gosta de baixaria o Datena deveria ter acertado a boca do pseudo candidato do assim ele ficaria queto por alguns dias. Candidata como Tabata Boulos Ricardo, tem recursos para debater propostas. A população de São Paulo precisa de um prefeito e não de mais um palhaço, se os palhaços entrarem para a politica o circo deveria contratar politicos pois estes sem pinturas agem como palhaços e no final das contas é a população de Sp que é feita de palhaço.;0;2024-09-16T17:33:00Z
@DenisValjean-b4d;quero ibagens!!!!!!!!!!!!!!!!!!!!!!!!!;0;2024-09-16T17:32:44Z
@ednaazambuja2197;Isso é um debate , ou uma guerra de ofensas, paz , paz , o mundo precisa de paz❤;0;2024-09-16T17:31:19Z
@edvaldaferreira6745;😂😂😂😂 O Datena fez o que eu gostaria de fazer, esse cara é um hipócrita, é a segunda versão do Fernando Collor e olha que nem voto ou moro em são Paulo kkkkkkkkk;0;2024-09-16T17:31:04Z
@kaiolawan3296;A galera do amor deve ter gostado dessa violência e se fosse ao contrário já tavam enchendo o saco de geral;0;2024-09-16T17:30:16Z
@cristinafagundes9672;Quem procura acha,chamou de Arregao,levou Cadeirão,kkkkkkkk;1;2024-09-16T17:25:02Z
@taniamariarocha5574;Isso é errado mas não da o direito do cara tratar uma pessoa de idade que tem idade pra ser pai dele daquela forma respeito e bom e já vem de berço;0;2024-09-16T17:21:18Z
@vovoninja;00:35 atee o flaavio cavalcanti ressuscitou, depois desse sacode.;0;2024-09-16T17:20:45Z
@vovoninja;fantaastico. o brasileiro leva uma cadeirada dessa todos os dias. agora chegou a nossa vez.;0;2024-09-16T17:19:35Z
@Verlaine-TonerMix;Apesar de gostar do Marçal.. ele provocou demais 🤷‍♀️ não que justifique a agressão.;0;2024-09-16T17:18:31Z
@roneyduarte2108;Porque o Pablo não arrebentou a cara desse Bostena aí? Esse cara é um arrogantão, tirado a valente, duvido se fosse no X1 jamais faria isso.;0;2024-09-16T17:16:58Z
@LucasHenrique-uv4di;Nao tem controle sobre um debate imagina sobre um estado ou um pais , guerras e guerras.;0;2024-09-16T17:13:50Z
@NeusaRothen;Valeu Datena😂😂😂😂😂;1;2024-09-16T17:12:57Z
@keilaneoliveira8336;😮😮😮;0;2024-09-16T17:08:25Z
@mariadosremediosandraderib8278;O Marçal cutucou a onça com a vara curta 😂😂😂;0;2024-09-16T17:00:27Z
@mariadosremediosandraderib8278;Marçal pediu uma cadeirada 😂😂😂😂 recebeu 😂😂😂;1;2024-09-16T16:59:48Z
@jorgeluizdossantos6701;Show de bola Datena. Uma só foi pouco!!!  😌;1;2024-09-16T16:54:20Z
@carluciodoamaralsuzuki8719;Nossos comerciais por favor . Lembrei do saudoso Flávio Cavalcante kkkkk;0;2024-09-16T16:52:32Z
@supremaciaroot;Um vagabundo batendo em outro, olha o nível desta gente... Nenhum merece voto.... kkkk;0;2024-09-16T16:51:49Z
@MariVicente-yl7nr;Pura armação pois sabe que datena ganharia, então provoca pra tirarem ele;0;2024-09-16T16:51:46Z
@Samuel-ft9gy;A galera do ''amor'' destilando o puro sumo do ódio.Hipocrisia de dar inveja até ao diabo e a suas legiões.;1;2024-09-16T16:50:47Z
